;Name;rattler.datasetKey;;;;;datasetKey;number of records
3389;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3390;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3391;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3392;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3393;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3394;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3395;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3396;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3397;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3398;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3399;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3400;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3401;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3402;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3403;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3404;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3405;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3406;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3407;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3408;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3409;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3410;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3411;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3412;Spodoptera frugiperda;96193ea2-f762-11e1-a439-00145eb45e9a;;;;;;
3413;Spodoptera frugiperda;96193ea2-f762-11e1-a439-00145eb45e9a;;;;;;
3414;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3415;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3416;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3417;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3418;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3419;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3420;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3421;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3422;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3423;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3424;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3425;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3426;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3427;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3428;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3429;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3430;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3431;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3432;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3433;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3434;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3435;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3436;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3437;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3438;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3439;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3440;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3441;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3442;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3443;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3444;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3445;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3446;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3447;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3448;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3449;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3450;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3451;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3452;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3453;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3454;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3455;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3456;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3457;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3458;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3459;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3460;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3461;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3462;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3463;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3464;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3465;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3466;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3467;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3468;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3469;Spodoptera frugiperda;e0b8cb67-6667-423d-ab71-08021b6485f3;;;;;;
3470;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3471;Spodoptera frugiperda;eeaf050f-23d0-4557-9084-ec545cd3d9a7;;;;;;
3472;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3473;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3474;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3475;Spodoptera frugiperda;eeaf050f-23d0-4557-9084-ec545cd3d9a7;;;;;;
3476;Spodoptera frugiperda;eeaf050f-23d0-4557-9084-ec545cd3d9a7;;;;;;
3477;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3478;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3479;Spodoptera frugiperda;eeaf050f-23d0-4557-9084-ec545cd3d9a7;;;;;;
3480;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3481;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3482;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3483;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3484;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3485;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3486;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3487;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3488;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3489;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3490;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3491;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3492;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3493;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3494;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3495;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3496;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3497;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3498;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3499;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3500;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3501;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3502;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3503;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3504;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3505;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3506;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3507;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3508;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3509;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3510;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3511;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3512;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3513;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3514;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3515;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3516;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3517;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3518;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3519;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3520;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3521;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3522;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3523;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3524;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3525;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3526;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3527;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3528;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3529;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3530;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3531;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3532;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3533;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3534;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3535;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3536;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3537;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3538;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3539;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3540;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3541;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3542;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3543;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3544;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3545;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3546;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3547;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3548;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3549;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3550;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3551;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3552;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3553;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3554;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3555;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3556;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3557;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3558;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3559;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3560;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3561;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3562;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3563;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3564;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3565;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3566;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3567;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3568;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3569;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3570;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3571;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3572;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3573;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3574;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3575;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3576;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3577;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3578;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3579;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3580;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3581;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3582;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3583;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3584;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3585;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3586;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3587;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3588;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3589;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3590;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3591;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3592;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3593;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3594;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3595;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3596;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3597;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3598;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3599;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3600;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3601;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3602;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3603;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3604;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3605;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3606;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3607;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3608;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3609;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3610;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3611;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3612;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3613;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3614;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3615;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3616;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3617;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3618;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3619;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3620;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3621;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3622;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3623;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3624;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3625;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3626;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3627;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3628;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3629;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3630;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3631;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3632;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3633;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3634;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3635;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3636;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3637;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3638;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3639;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3640;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3641;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3642;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3643;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3644;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3645;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3646;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3647;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3648;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3649;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3650;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3651;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3652;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3653;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3654;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3655;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3656;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3657;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
3658;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3659;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3660;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3661;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3662;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3663;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3664;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
3665;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3666;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3667;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3668;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3669;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3670;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3671;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3672;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
3673;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3674;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3675;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3676;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3677;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3678;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3679;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
3680;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
